127.0.0.1 - - [12/Mar/2023:16:50:31 +0100] "GET / HTTP/1.1" 404 681
0:0:0:0:0:0:0:1 - - [12/Mar/2023:17:38:44 +0100] "GET /login.css HTTP/1.1" 404 690
0:0:0:0:0:0:0:1 - - [12/Mar/2023:17:38:57 +0100] "POST /test/test HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [12/Mar/2023:17:38:57 +0100] "GET /login HTTP/1.1" 404 686
0:0:0:0:0:0:0:1 - - [12/Mar/2023:17:39:07 +0100] "POST /test/test HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [12/Mar/2023:17:39:07 +0100] "GET /login HTTP/1.1" 404 686
0:0:0:0:0:0:0:1 - - [12/Mar/2023:17:39:12 +0100] "GET /test/test HTTP/1.1" 200 1682
0:0:0:0:0:0:0:1 - - [12/Mar/2023:17:39:12 +0100] "GET /login.css HTTP/1.1" 404 690
0:0:0:0:0:0:0:1 - - [12/Mar/2023:17:39:16 +0100] "POST /test/test HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [12/Mar/2023:17:39:17 +0100] "GET /test/login HTTP/1.1" 500 3086
0:0:0:0:0:0:0:1 - - [12/Mar/2023:17:41:16 +0100] "GET /test/login HTTP/1.1" 500 3095
0:0:0:0:0:0:0:1 - - [12/Mar/2023:17:41:18 +0100] "GET /test/login HTTP/1.1" 500 3095
0:0:0:0:0:0:0:1 - - [12/Mar/2023:17:44:52 +0100] "GET /test/login HTTP/1.1" 500 3095
0:0:0:0:0:0:0:1 - - [12/Mar/2023:17:44:52 +0100] "GET /test/login HTTP/1.1" 500 3095
0:0:0:0:0:0:0:1 - - [12/Mar/2023:17:46:42 +0100] "GET /test/test HTTP/1.1" 200 1685
0:0:0:0:0:0:0:1 - - [12/Mar/2023:17:46:42 +0100] "GET /login.css HTTP/1.1" 404 690
0:0:0:0:0:0:0:1 - - [12/Mar/2023:17:46:46 +0100] "POST /test/test HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [12/Mar/2023:17:46:46 +0100] "GET /WEB-INF/login.jsp HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [12/Mar/2023:17:47:30 +0100] "GET /test/login HTTP/1.1" 500 3045
0:0:0:0:0:0:0:1 - - [12/Mar/2023:17:52:03 +0100] "GET /test/login HTTP/1.1" 200 1745
0:0:0:0:0:0:0:1 - - [12/Mar/2023:17:52:03 +0100] "GET /login.css HTTP/1.1" 404 690
0:0:0:0:0:0:0:1 - - [12/Mar/2023:17:52:09 +0100] "GET /test/test HTTP/1.1" 200 1685
0:0:0:0:0:0:0:1 - - [12/Mar/2023:17:52:09 +0100] "GET /login.css HTTP/1.1" 404 690
0:0:0:0:0:0:0:1 - - [12/Mar/2023:17:52:16 +0100] "POST /test/test HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [12/Mar/2023:17:52:16 +0100] "GET /test/login HTTP/1.1" 200 1745
0:0:0:0:0:0:0:1 - - [12/Mar/2023:17:52:16 +0100] "GET /login.css HTTP/1.1" 404 690
0:0:0:0:0:0:0:1 - - [12/Mar/2023:17:56:45 +0100] "POST /test/login HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [12/Mar/2023:17:56:45 +0100] "GET /test/Chat HTTP/1.1" 200 2585
0:0:0:0:0:0:0:1 - - [12/Mar/2023:17:56:53 +0100] "GET /test/chatroom/null HTTP/1.1" 101 -
0:0:0:0:0:0:0:1 - - [12/Mar/2023:17:56:56 +0100] "POST /test/login HTTP/1.1" 200 1745
0:0:0:0:0:0:0:1 - - [12/Mar/2023:17:56:56 +0100] "GET /login.css HTTP/1.1" 404 690
0:0:0:0:0:0:0:1 - - [12/Mar/2023:17:57:59 +0100] "POST /test/login HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [12/Mar/2023:17:57:59 +0100] "GET /test/Chat HTTP/1.1" 200 2585
0:0:0:0:0:0:0:1 - - [12/Mar/2023:21:33:43 +0100] "GET /test/chatroom/null HTTP/1.1" 101 -
0:0:0:0:0:0:0:1 - - [12/Mar/2023:22:13:35 +0100] "GET /test/login HTTP/1.1" 500 3098
0:0:0:0:0:0:0:1 - - [12/Mar/2023:22:13:40 +0100] "GET /test/test HTTP/1.1" 200 1685
0:0:0:0:0:0:0:1 - - [12/Mar/2023:22:13:40 +0100] "GET /login.css HTTP/1.1" 404 690
0:0:0:0:0:0:0:1 - - [12/Mar/2023:22:14:00 +0100] "GET /test/login HTTP/1.1" 500 3098
0:0:0:0:0:0:0:1 - - [12/Mar/2023:22:16:29 +0100] "GET /test/login HTTP/1.1" 500 3033
0:0:0:0:0:0:0:1 - - [12/Mar/2023:22:18:18 +0100] "GET /test/login HTTP/1.1" 200 1805
0:0:0:0:0:0:0:1 - - [12/Mar/2023:22:18:18 +0100] "GET /login.css HTTP/1.1" 404 690
0:0:0:0:0:0:0:1 - - [12/Mar/2023:22:20:31 +0100] "GET /test/login HTTP/1.1" 200 1751
0:0:0:0:0:0:0:1 - - [12/Mar/2023:22:20:31 +0100] "GET /login.css HTTP/1.1" 404 690
0:0:0:0:0:0:0:1 - - [12/Mar/2023:22:20:37 +0100] "POST /test/login HTTP/1.1" 500 1328
0:0:0:0:0:0:0:1 - - [12/Mar/2023:22:22:15 +0100] "POST /test/login HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [12/Mar/2023:22:22:15 +0100] "GET /test/Chat HTTP/1.1" 500 3134
0:0:0:0:0:0:0:1 - - [12/Mar/2023:22:22:16 +0100] "GET /test/login HTTP/1.1" 200 1751
0:0:0:0:0:0:0:1 - - [12/Mar/2023:22:22:20 +0100] "POST /test/login HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [12/Mar/2023:22:22:20 +0100] "GET /test/Chat HTTP/1.1" 500 3134
0:0:0:0:0:0:0:1 - - [12/Mar/2023:22:23:19 +0100] "GET /test/Chat HTTP/1.1" 500 3119
0:0:0:0:0:0:0:1 - - [12/Mar/2023:22:23:20 +0100] "GET /test/Chat HTTP/1.1" 500 3119
0:0:0:0:0:0:0:1 - - [12/Mar/2023:22:23:21 +0100] "GET /test/Chat HTTP/1.1" 500 3119
0:0:0:0:0:0:0:1 - - [12/Mar/2023:22:24:31 +0100] "GET /test/Chat HTTP/1.1" 200 2573
0:0:0:0:0:0:0:1 - - [12/Mar/2023:22:24:35 +0100] "GET /test/chatroom/null HTTP/1.1" 101 -
0:0:0:0:0:0:0:1 - - [12/Mar/2023:22:24:39 +0100] "POST /test/login HTTP/1.1" 200 1751
0:0:0:0:0:0:0:1 - - [12/Mar/2023:22:24:39 +0100] "GET /login.css HTTP/1.1" 404 690
0:0:0:0:0:0:0:1 - - [12/Mar/2023:22:24:58 +0100] "POST /test/login HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [12/Mar/2023:22:24:58 +0100] "GET /test/Chat HTTP/1.1" 200 2573
0:0:0:0:0:0:0:1 - - [12/Mar/2023:22:25:06 +0100] "GET /test/chatroom/ HTTP/1.1" 404 703
0:0:0:0:0:0:0:1 - - [12/Mar/2023:22:29:24 +0100] "POST /test/login HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [12/Mar/2023:22:29:24 +0100] "GET /test/Chat HTTP/1.1" 200 2573
0:0:0:0:0:0:0:1 - - [12/Mar/2023:22:29:30 +0100] "GET /test/chatroom/ HTTP/1.1" 404 703
0:0:0:0:0:0:0:1 - - [12/Mar/2023:22:35:34 +0100] "GET /test/Chat HTTP/1.1" 200 2586
0:0:0:0:0:0:0:1 - - [12/Mar/2023:22:35:51 +0100] "GET /test/Chat HTTP/1.1" 200 2643
0:0:0:0:0:0:0:1 - - [12/Mar/2023:22:35:53 +0100] "GET /test/Chat HTTP/1.1" 200 2643
0:0:0:0:0:0:0:1 - - [12/Mar/2023:22:35:53 +0100] "GET /test/Chat HTTP/1.1" 200 2643
0:0:0:0:0:0:0:1 - - [12/Mar/2023:22:35:54 +0100] "GET /test/Chat HTTP/1.1" 200 2643
0:0:0:0:0:0:0:1 - - [12/Mar/2023:22:36:07 +0100] "GET /test/Chat HTTP/1.1" 200 2585
0:0:0:0:0:0:0:1 - - [12/Mar/2023:22:36:08 +0100] "GET /test/chatroom/null HTTP/1.1" 101 -
0:0:0:0:0:0:0:1 - - [12/Mar/2023:22:36:08 +0100] "GET /test/Chat HTTP/1.1" 200 2585
0:0:0:0:0:0:0:1 - - [12/Mar/2023:22:36:18 +0100] "GET /test/chatroom/null HTTP/1.1" 101 -
0:0:0:0:0:0:0:1 - - [12/Mar/2023:22:36:18 +0100] "GET /test/Chat HTTP/1.1" 200 2527
0:0:0:0:0:0:0:1 - - [12/Mar/2023:22:38:01 +0100] "GET /test/Chat HTTP/1.1" 200 2557
0:0:0:0:0:0:0:1 - - [12/Mar/2023:22:38:21 +0100] "GET /test/Chat HTTP/1.1" 200 2615
0:0:0:0:0:0:0:1 - - [12/Mar/2023:22:38:23 +0100] "GET /test/Chat HTTP/1.1" 200 2615
0:0:0:0:0:0:0:1 - - [12/Mar/2023:22:38:24 +0100] "GET /test/Chat HTTP/1.1" 200 2615
0:0:0:0:0:0:0:1 - - [12/Mar/2023:22:38:36 +0100] "GET /test/Chat HTTP/1.1" 200 2615
0:0:0:0:0:0:0:1 - - [12/Mar/2023:22:38:37 +0100] "GET /test/Chat HTTP/1.1" 200 2615
0:0:0:0:0:0:0:1 - - [12/Mar/2023:22:38:38 +0100] "GET /test/Chat HTTP/1.1" 200 2615
0:0:0:0:0:0:0:1 - - [12/Mar/2023:22:38:43 +0100] "GET /test/Chat HTTP/1.1" 200 2615
0:0:0:0:0:0:0:1 - - [12/Mar/2023:22:38:44 +0100] "GET /test/Chat HTTP/1.1" 200 2615
0:0:0:0:0:0:0:1 - - [12/Mar/2023:22:38:49 +0100] "GET /test/Chat HTTP/1.1" 200 2578
0:0:0:0:0:0:0:1 - - [12/Mar/2023:22:38:52 +0100] "GET /test/chatroom/l HTTP/1.1" 101 -
0:0:0:0:0:0:0:1 - - [12/Mar/2023:22:39:06 +0100] "GET /test/Chat HTTP/1.1" 200 2625
0:0:0:0:0:0:0:1 - - [12/Mar/2023:22:39:31 +0100] "GET /test/chatroom/null HTTP/1.1" 101 -
0:0:0:0:0:0:0:1 - - [12/Mar/2023:22:39:31 +0100] "GET /test/Chat HTTP/1.1" 200 2623
0:0:0:0:0:0:0:1 - - [12/Mar/2023:22:40:07 +0100] "GET /test/Chat HTTP/1.1" 200 2623
0:0:0:0:0:0:0:1 - - [12/Mar/2023:22:42:08 +0100] "GET /test/Chat HTTP/1.1" 200 2611
0:0:0:0:0:0:0:1 - - [12/Mar/2023:22:42:28 +0100] "GET /test/Chat HTTP/1.1" 200 2611
0:0:0:0:0:0:0:1 - - [12/Mar/2023:22:43:09 +0100] "GET /test/Chat HTTP/1.1" 200 2614
0:0:0:0:0:0:0:1 - - [12/Mar/2023:22:43:10 +0100] "GET /test/chatroom/mohamedfatehialhabib@gmail.com HTTP/1.1" 101 -
